Run,Assay Type,BioSample,Center Name,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,AvgSpotLen,Bases,DATASTORE provider,DATASTORE region,BioProject,GEO_Accession (exp),source_name,Tissue,sex,AGE,Library Name,Cell_type,Biomaterial_provider,BioSampleModel,Cell_Line,Diagnosis,disease_state,brain_region,disease,SAMPLE_TYPE,gender,BMI,donor_age,donor_sex,RACE,siRNA
SRR5009301,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009303,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009304,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009305,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,700697400,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009307,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009310,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009314,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009316,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009317,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009323,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,158096200,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009330,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009334,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009335,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009338,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,85175800,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009339,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009342,Bisulfite-Seq,SAMN06008028,GEO,SRX2340538,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795125,GSM2387333,SRP093254,200,800000000,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA353017,GSM2387333,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5459183,Bisulfite-Seq,SAMN06767331,GEO,SRX2747196,NextSeq 500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-04-19T00:00:00Z,SRS2133499,GSM2584755,SRP104305,156,50352209487,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",PRJNA383581,GSM2584755,human ES cells,,,,,,,,,,,,,,,,,,,
SRR5459184,Bisulfite-Seq,SAMN06767330,GEO,SRX2747197,NextSeq 500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-04-19T00:00:00Z,SRS2133500,GSM2584756,SRP104305,155,24098612940,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA383581,GSM2584756,human ES cells,,,,,,,,,,,,,,,,,,,
ERR2820171,Bisulfite-Seq,SAMEA4824001,IBE(CSIC-UNIVERSITAT POMPEU FABRA),ERX2826973,Illumina HiSeq 2500,PAIRED,unspecified,GENOMIC,Homo sapiens,ILLUMINA,2018-10-08T00:00:00Z,ERS2643887,SAMEA4824001,ERP110315,202,14552944762,"ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",PRJEB28143,,,,male,,HG02982_WGBS,lymphoblastoid cell line,,,HG02982,,,,,,,,,,,
SRR6373907,Bisulfite-Seq,SAMN13321623,GEO,SRX3468754,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684000,GSM2877170,SRP126677,302,124609665976,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877170,Brain BA46,brain,male,75,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373908,Bisulfite-Seq,SAMN13282100,GEO,SRX3468755,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684001,GSM2877171,SRP126677,302,131063899746,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",PRJNA421218,GSM2877171,Brain BA46,brain,female,43,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373909,Bisulfite-Seq,SAMN13282099,GEO,SRX3468756,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684002,GSM2877172,SRP126677,302,131631336908,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877172,Brain BA46,brain,female,43,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373916,Bisulfite-Seq,SAMN13282188,GEO,SRX3468763,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684017,GSM2877179,SRP126677,302,119490631888,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877179,Brain BA46,brain,female,46,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373923,Bisulfite-Seq,SAMN13282144,GEO,SRX3468770,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684031,GSM2877186,SRP126677,302,142141228338,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877186,Brain BA46,brain,male,49,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373924,Bisulfite-Seq,SAMN13282143,GEO,SRX3468771,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684032,GSM2877187,SRP126677,302,144091085902,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA421218,GSM2877187,Brain BA46,brain,female,77,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373927,Bisulfite-Seq,SAMN13282140,GEO,SRX3468774,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684035,GSM2877190,SRP126677,302,131295615890,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877190,Brain BA46,brain,male,32,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373937,Bisulfite-Seq,SAMN13282161,GEO,SRX3468784,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684045,GSM2877200,SRP126677,302,145851006908,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877200,Brain BA46,brain,male,36,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373939,Bisulfite-Seq,SAMN13282094,GEO,SRX3468786,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684047,GSM2877202,SRP126677,302,137067231812,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877202,Brain BA46,brain,male,41,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373944,Bisulfite-Seq,SAMN13282088,GEO,SRX3468791,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684052,GSM2877207,SRP126677,302,155445622106,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877207,Brain BA46,brain,male,64,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373945,Bisulfite-Seq,SAMN13282104,GEO,SRX3468792,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684053,GSM2877208,SRP126677,302,151016259680,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877208,Brain BA46,brain,female,75,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373947,Bisulfite-Seq,SAMN13282102,GEO,SRX3468794,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684055,GSM2877210,SRP126677,302,155943565142,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877210,Brain BA46,brain,male,43,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373951,Bisulfite-Seq,SAMN13282170,GEO,SRX3468798,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684059,GSM2877214,SRP126677,302,153475211026,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877214,Brain BA46,brain,male,66,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373953,Bisulfite-Seq,SAMN13282168,GEO,SRX3468800,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684061,GSM2877216,SRP126677,302,152916164330,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877216,Brain BA46,brain,female,68,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373954,Bisulfite-Seq,SAMN13282167,GEO,SRX3468801,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684062,GSM2877217,SRP126677,302,154484541836,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA421218,GSM2877217,Brain BA46,brain,female,53,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373955,Bisulfite-Seq,SAMN13282160,GEO,SRX3468802,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684063,GSM2877218,SRP126677,302,142811293254,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877218,Brain BA46,brain,male,52,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373956,Bisulfite-Seq,SAMN13282159,GEO,SRX3468803,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684064,GSM2877219,SRP126677,302,305320413292,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877219,Brain BA46,brain,male,36,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373960,Bisulfite-Seq,SAMN13282155,GEO,SRX3468807,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684068,GSM2877223,SRP126677,302,145852523854,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877223,Brain BA46,brain,male,56,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373961,Bisulfite-Seq,SAMN13282154,GEO,SRX3468808,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684069,GSM2877224,SRP126677,302,144141200084,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877224,Brain BA46,brain,male,56,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373963,Bisulfite-Seq,SAMN13282152,GEO,SRX3468810,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684071,GSM2877226,SRP126677,302,150860424056,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877226,Brain BA46,brain,female,56,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373974,Bisulfite-Seq,SAMN13282196,GEO,SRX3468821,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684082,GSM2877237,SRP126677,302,154273929150,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA421218,GSM2877237,Brain BA46,brain,male,61,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373975,Bisulfite-Seq,SAMN13282195,GEO,SRX3468822,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684083,GSM2877238,SRP126677,302,151832664132,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA421218,GSM2877238,Brain BA46,brain,female,75,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373979,Bisulfite-Seq,SAMN13282106,GEO,SRX3468826,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684008,GSM2877242,SRP126677,302,151970092252,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877242,Brain BA46,brain,male,25,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR5587569,Bisulfite-Seq,SAMN07158648,GEO,SRX2845196,Illumina HiSeq 2500,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-01-08T00:00:00Z,SRS2218211,GSM2636213,SRP107857,101,20951316679,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA387578,GSM2636213,embryonic stem cell,,,,,naive embryonic stem cell,,,,,,,,,,,,,,
SRR1042421,Bisulfite-Seq,SAMN02434868,BGI,SRX386683,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,88,1524260232,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHBRDBAAPEM,,,,,,,,,,,,,,,
SRR1042430,Bisulfite-Seq,SAMN02434868,BGI,SRX386687,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,88,1630252184,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",,,,,,,HUMzepHBRDCAAPEM,,,,,,,,,,,,,,,
SRR1042439,Bisulfite-Seq,SAMN02434868,BGI,SRX386690,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,98,6883990204,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",,,,,,,HUMzepHBRDCAAPEM,,,,,,,,,,,,,,,
SRR1042451,Bisulfite-Seq,SAMN02434868,BGI,SRX386694,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,98,5341392686,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",,,,,,,HUMzepHBRDDAAPEM,,,,,,,,,,,,,,,
SRR1042454,Bisulfite-Seq,SAMN02434869,BGI,SRX386695,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1473797512,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",,,,,,,HUMzepHCRDBAAPEM,,,,,,,,,,,,,,,
SRR1042456,Bisulfite-Seq,SAMN02434869,BGI,SRX386696,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1443936560,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",,,,,,,HUMzepHCRDBAAPEM,,,,,,,,,,,,,,,
SRR1042458,Bisulfite-Seq,SAMN02434869,BGI,SRX386696,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1375465872,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",,,,,,,HUMzepHCRDBAAPEM,,,,,,,,,,,,,,,
SRR1042459,Bisulfite-Seq,SAMN02434869,BGI,SRX386696,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1443106368,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",,,,,,,HUMzepHCRDBAAPEM,,,,,,,,,,,,,,,
SRR1042466,Bisulfite-Seq,SAMN02434869,BGI,SRX386699,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1517330232,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHCRDCAAPEM,,,,,,,,,,,,,,,
SRR1042479,Bisulfite-Seq,SAMN02434869,BGI,SRX386704,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,88,1395197936,"s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",,,,,,,HUMzepHCRDDAAPEM,,,,,,,,,,,,,,,
SRR1042481,Bisulfite-Seq,SAMN02434869,BGI,SRX386705,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510686,BGI-150p2,SRP033491,150,2222329500,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",,,,,,,HUMzepHCRDDAAPEM,,,,,,,,,,,,,,,
SRR1042492,Bisulfite-Seq,SAMN02434870,BGI,SRX386710,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1367834072,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",,,,,,,HUMzepHARDBAAPEM,,,,,,,,,,,,,,,
SRR1042497,Bisulfite-Seq,SAMN02434870,BGI,SRX386710,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1355790304,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBAAPEM,,,,,,,,,,,,,,,
SRR1042503,Bisulfite-Seq,SAMN02434870,BGI,SRX386716,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1475577400,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",,,,,,,HUMzepHARDBBAPEM,,,,,,,,,,,,,,,
SRR1042506,Bisulfite-Seq,SAMN02434870,BGI,SRX386717,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1316123688,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDBBAPEM,,,,,,,,,,,,,,,
SRR1042509,Bisulfite-Seq,SAMN02434870,BGI,SRX386719,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,98,7872862242,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",,,,,,,HUMzepHARDBBAPEM,,,,,,,,,,,,,,,
SRR1042516,Bisulfite-Seq,SAMN02434870,BGI,SRX386721,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1408565752,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",,,,,,,HUMzepHARDCAAPEM,,,,,,,,,,,,,,,
SRR1042522,Bisulfite-Seq,SAMN02434870,BGI,SRX386726,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2667366750,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",,,,,,,HUMzepHARDCBAPEM,,,,,,,,,,,,,,,
SRR1042523,Bisulfite-Seq,SAMN02434870,BGI,SRX386726,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2658082800,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",,,,,,,HUMzepHARDCBAPEM,,,,,,,,,,,,,,,
SRR1042525,Bisulfite-Seq,SAMN02434870,BGI,SRX386726,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2644847550,"gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",,,,,,,HUMzepHARDCBAPEM,,,,,,,,,,,,,,,
SRR1042530,Bisulfite-Seq,SAMN02434870,BGI,SRX386728,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,150,2618836950,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",,,,,,,HUMzepHARDDAAPEM,,,,,,,,,,,,,,,
