Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,GEO_Accession (exp),Tissue,disease_state,Cell_type,Cell_Line,gender,AGE,SAMPLE_TYPE,sex,tissue_type,cohort,Treatment,Library Name,Biomaterial_provider,N,T,Group,Genotype,Replicate,etype,gtype,m,mtypehe,BioSampleModel,Isolate,gestational_age,instrument_model (run),karyotype,Passage,cancer_type,hepatic_zone,isolation,clustered_group,dmfd_class,tissues,Subject_ID,lineage,mother/newborn,sgRNA,Individual,library_prep_kit,Sample_Name,Developmental_Stage,disease,molecule_subtype,obese_status,body_type,Participant,subject_status,training_status,method,age_at_skin_biopsy,disease_status,disease_subtype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype/variation,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Time_point,tumorgenecity,Alias,Broker_name,ENA_checklist,organism,progenitor_cell_type,nact,recist,Storage_time,tissue_subtype,Condition,gestational_stage,Passages,BIOMATERIAL_TYPE,collection_method,donor_age,DONOR_ETHNICITY,DONOR_HEALTH_STATUS,donor_id,donor_sex,EXPERIMENT_TYPE (exp),EXTRACTION_PROTOCOL (exp),Molecule,sample_term_id,TISSUE_DEPOT,ipsc_clone_number,transduced_with,disease_stage,health_state,reprogramming_stage,5-azacytidine_status,facs_isolation_characteristic,gestation,Lane,protocol,rounds_of_in_vivo_selection,run,sample_input,cell_types,develpment_stage,digestion,medium,surface_antigen_enrichment,tissue_location,twin_pair,cell_status,Strain,transfected_with,infection_state,Experiment,PASSAGE_IF_EXPANDED,Stage,status,common_name,ENA-FIRST-PUBLIC,ENA_last_update,experiment_type,External_Id,FLT3-ITD_Status
SRR4418809,Bisulfite-Seq,101,3834206945,PRJNA348122,SAMN05901905,2997248986,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241191,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342302,SRP091458,adipose tissue,GSM2342302,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418810,Bisulfite-Seq,101,3572193351,PRJNA348122,SAMN05901904,2774346815,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241192,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342303,SRP091458,adipose tissue,GSM2342303,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418812,Bisulfite-Seq,101,3693473343,PRJNA348122,SAMN05901902,2918881602,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241194,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342305,SRP091458,adipose tissue,GSM2342305,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418813,Bisulfite-Seq,101,3940600244,PRJNA348122,SAMN05901901,3136576232,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241195,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342306,SRP091458,adipose tissue,GSM2342306,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418826,Bisulfite-Seq,101,3102386599,PRJNA348122,SAMN05901709,2363557425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241208,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342319,SRP091458,adipose tissue,GSM2342319,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418829,Bisulfite-Seq,101,3078047013,PRJNA348122,SAMN05901763,2199221502,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241211,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342322,SRP091458,adipose tissue,GSM2342322,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418831,Bisulfite-Seq,101,3029626401,PRJNA348122,SAMN05901768,2190243440,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241213,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342324,SRP091458,adipose tissue,GSM2342324,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4418835,Bisulfite-Seq,101,2809693851,PRJNA348122,SAMN05901762,2090421415,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2241217,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-03T00:00:00Z,GSM2342328,SRP091458,adipose tissue,GSM2342328,adipose,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432253,Bisulfite-Seq,101,3728882529,PRJNA349149,SAMN05924361,4102104119,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251953,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355517,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355517,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432255,Bisulfite-Seq,101,3661792471,PRJNA349149,SAMN05924359,4058499711,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251955,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355519,SRP091768,Differentiated female human embryonic stem cells,GSM2355519,,,Cardiomyocytes differentiated from human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432256,Bisulfite-Seq,101,6717565752,PRJNA349149,SAMN05924358,7371571448,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251956,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355520,SRP091768,Undifferentiated male human embryonic stem cells,GSM2355520,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432258,Bisulfite-Seq,101,3383795829,PRJNA349149,SAMN05924356,3916900096,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251958,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355522,SRP091768,Differentiated female human embryonic stem cells,GSM2355522,,,Human embryonic stem cells differentiated for ten days with retinoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432260,Bisulfite-Seq,101,2027645700,PRJNA349149,SAMN05924354,2247141427,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251960,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355524,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355524,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432263,Bisulfite-Seq,101,2390473151,PRJNA349149,SAMN05924351,2650856671,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251963,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355527,SRP091768,Differentiated female human embryonic stem cells,GSM2355527,,,Cardiomyocytes differentiated from human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432267,Bisulfite-Seq,101,5538802428,PRJNA349149,SAMN05924347,6078998122,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251967,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355531,SRP091768,Differentiated female human embryonic stem cells,GSM2355531,,,Human embryonic stem cells differentiated for ten days with retinoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432268,Bisulfite-Seq,101,3298811702,PRJNA349149,SAMN05924377,3652265734,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251968,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355532,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355532,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432275,Bisulfite-Seq,101,2404770408,PRJNA349149,SAMN05924417,2498086687,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251975,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355539,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355539,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432276,Bisulfite-Seq,101,3861906498,PRJNA349149,SAMN05924416,4071375208,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251976,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355540,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355540,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432277,Bisulfite-Seq,101,3233541664,PRJNA349149,SAMN05924414,3388341400,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251977,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355541,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355541,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432279,Bisulfite-Seq,101,2656316463,PRJNA349149,SAMN05924412,2943942126,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251979,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355543,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355543,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432280,Bisulfite-Seq,101,2208066040,PRJNA349149,SAMN05924411,2545444237,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251980,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355544,SRP091768,Differentiated female human embryonic stem cells,GSM2355544,,,Cardiomyocytes differentiated from human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432284,Bisulfite-Seq,101,3234756795,PRJNA349149,SAMN05924408,3705030141,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251984,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355548,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355548,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432291,Bisulfite-Seq,101,2001902012,PRJNA349149,SAMN05924442,2216891492,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251991,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355555,SRP091768,Undifferentiated female human embryonic stem cells,GSM2355555,,,Human embryonic stem cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432292,Bisulfite-Seq,101,2546141219,PRJNA349149,SAMN05924441,2662669628,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251992,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355556,SRP091768,Undifferentiated female human induced pluripotent stem cells,GSM2355556,,,Human induced pluripotent stem cells grown on SNL-feeders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4432296,Bisulfite-Seq,101,2794852911,PRJNA349149,SAMN05924437,3204143004,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2251996,Illumina HiSeq 2000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-01-26T00:00:00Z,GSM2355560,SRP091768,Male human fibroblasts (Coriell),GSM2355560,,,Human fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534667,Bisulfite-Seq,202,2087211864,PRJNA257275,SAMN02950195,1129662118,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668148,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463824,SRP045179,Liver,GSM1463824,Liver,,,,female,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534668,Bisulfite-Seq,202,2370360718,PRJNA257275,SAMN02950196,1274933449,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668149,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463825,SRP045179,Liver,GSM1463825,Liver,,,,female,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534670,Bisulfite-Seq,202,2826677506,PRJNA257275,SAMN02950198,1521179046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668151,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463827,SRP045179,Liver,GSM1463827,Liver,,,,female,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534671,Bisulfite-Seq,202,2440867404,PRJNA257275,SAMN02950199,1315610229,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668152,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463828,SRP045179,Liver,GSM1463828,Liver,,,,female,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534672,Bisulfite-Seq,202,2355852270,PRJNA257275,SAMN02950200,1268621321,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668153,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463829,SRP045179,Liver,GSM1463829,Liver,,,,male,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534674,Bisulfite-Seq,202,4796168214,PRJNA257275,SAMN02950202,2585751051,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668155,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463831,SRP045179,Liver,GSM1463831,Liver,,,,male,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1534675,Bisulfite-Seq,202,4590525750,PRJNA257275,SAMN02950203,2479941951,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX668156,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2015-05-04T00:00:00Z,GSM1463832,SRP045179,Liver,GSM1463832,Liver,,,,male,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311104,Bisulfite-Seq,100,5886112800,PRJNA377851,SAMN06473327,4391949751,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611060,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520728,SRP101332,Colon,GSM2520728,adjacent normal colon,Colon cancer stage II-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311105,Bisulfite-Seq,200,6478978400,PRJNA377851,SAMN06473326,4400588043,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611061,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520729,SRP101332,Colon,GSM2520729,aberrant crypt foci,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311108,Bisulfite-Seq,200,6683009200,PRJNA377851,SAMN06473323,4518115759,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611064,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520732,SRP101332,Colon,GSM2520732,aberrant crypt foci,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311110,Bisulfite-Seq,200,7674951000,PRJNA377851,SAMN06473321,5204455922,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611066,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520734,SRP101332,Colon,GSM2520734,normal colonic crypt,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311111,Bisulfite-Seq,200,7127848400,PRJNA377851,SAMN06473320,4845028457,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611067,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520735,SRP101332,Colon,GSM2520735,aberrant crypt foci,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311112,Bisulfite-Seq,200,7065762000,PRJNA377851,SAMN06473319,4799858369,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611068,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520736,SRP101332,Colon,GSM2520736,aberrant crypt foci,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5311113,Bisulfite-Seq,200,7397068400,PRJNA377851,SAMN06473318,4864818920,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2611069,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-01-24T00:00:00Z,GSM2520737,SRP101332,Colon,GSM2520737,aberrant crypt foci,Healthy individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
